Date,Open,High,Low,Close,Adj Close,Volume,Year
11/20/2017,211.990005,214.570007,210.5,214.080002,213.931366,9902500,2017
11/21/2017,215.690002,216.520004,214.399994,216.050003,215.900009,9979400,2017
11/22/2017,217,217,213.610001,214.929993,214.929993,8916000,2017
11/24/2017,215.589996,217,214.600006,216.960007,216.960007,4518800,2017
11/27/2017,217.309998,217.360001,214.009995,214.139999,214.139999,10572400,2017
11/28/2017,214.350006,214.729996,208.240005,210.710007,210.710007,12818800,2017
11/29/2017,210.009995,210.119995,191.229996,196.419998,196.419998,34919700,2017
11/30/2017,199.199997,202.679993,196.649994,200.710007,200.710007,20594200,2017
12/1/2017,199.309998,200.130005,192.470001,197.679993,197.679993,20288700,2017
12/4/2017,200.050003,200.300003,184.5,186.660004,186.660004,31021100,2017
12/5/2017,182.399994,192.699997,180.580002,187.740005,187.740005,24537200,2017
12/6/2017,185.699997,190.139999,184.839996,189.259995,189.259995,11675800,2017
12/7/2017,191.960007,193.600006,190.119995,191.990005,191.990005,13565000,2017
12/8/2017,194.009995,194.779999,191.149994,191.490005,191.490005,11671900,2017
12/11/2017,192.059998,194.779999,191.419998,194.660004,194.660004,9318700,2017
12/12/2017,192.899994,193.839996,189.889999,190.839996,190.839996,11375400,2017
12/13/2017,192.5,192.550003,185.880005,186.179993,186.179993,13857000,2017
12/14/2017,185.919998,189.339996,184.600006,186.470001,186.470001,10954100,2017
12/15/2017,188.25,192.380005,185.619995,191.559998,191.559998,16750900,2017
12/18/2017,193.199997,198.020004,192,197.899994,197.899994,11942600,2017
12/19/2017,197.520004,197.729996,194.960007,196.110001,196.110001,9327500,2017
12/20/2017,197.699997,198.070007,194.550003,196.800003,196.800003,7220500,2017
12/21/2017,196.940002,197.949997,195.550003,195.889999,195.889999,7522600,2017
12/22/2017,194.399994,195.649994,191.25,195.270004,195.270004,11656900,2017
12/26/2017,193.029999,197.75,191.820007,197.440002,197.440002,8877000,2017
12/27/2017,196.899994,199.970001,196.309998,197.169998,197.169998,8237200,2017
12/28/2017,198.130005,199.380005,197.149994,197.399994,197.399994,6006200,2017
12/29/2017,198.460007,198.460007,193.5,193.5,193.5,6999100,2017
1/2/2018,195.779999,199.5,194.5,199.350006,199.350006,8890400,2018
1/3/2018,204.100006,213.699997,203.75,212.470001,212.470001,22867600,2018
1/4/2018,215.759995,218.050003,212.690002,213.589996,213.589996,14581700,2018
1/5/2018,214.190002,216.910004,211.080002,215.399994,215.399994,14503100,2018
1/8/2018,220.399994,225,218.580002,222,222,22030400,2018
1/9/2018,222.220001,223.820007,218.639999,221.940002,221.940002,12425000,2018
1/10/2018,218.199997,223.820007,216,223.679993,223.679993,14566600,2018
1/11/2018,225,226.270004,223.210007,224.080002,224.080002,10150800,2018
1/12/2018,223.600006,224.990005,221.339996,222.979996,222.979996,8997900,2018
1/16/2018,224.050003,227.509995,216.690002,220.110001,220.110001,17558700,2018
1/17/2018,220.699997,225.119995,216.899994,224.720001,224.720001,13460200,2018
1/18/2018,223.940002,226.639999,222.679993,224.440002,224.440002,10215800,2018
1/19/2018,228.089996,231.089996,227,230.110001,230.110001,15234500,2018
1/22/2018,230.429993,233.759995,228.100006,233.690002,233.690002,13773600,2018
1/23/2018,235.850006,239.830002,235.100006,238.910004,238.910004,11880700,2018
1/24/2018,239.039993,240.490005,233.550003,235.800003,235.800003,14499300,2018
1/25/2018,238,239.75,235.75,236.350006,236.350006,10247100,2018
1/26/2018,238.119995,243.339996,237.600006,243.330002,243.330002,12908900,2018
1/29/2018,242.740005,248.110001,240.610001,246.850006,246.850006,11377900,2018
1/30/2018,241.110001,246.419998,238.410004,242.720001,242.720001,14270800,2018
1/31/2018,245.770004,249.270004,244.449997,245.800003,245.800003,11964400,2018
2/1/2018,238.520004,246.899994,238.059998,240.5,240.5,12980600,2018
2/2/2018,237,237.970001,231.169998,233.520004,233.520004,17961600,2018
2/5/2018,227,233.229996,205,213.699997,213.699997,28869000,2018
